465520,3234,210,460654,33,424415,215,43135,465455,3255,20,23,25,212
465520,3248,20,414135,30,424415,20,41023,465518,3255,20,215,215,20
465520,3170,210,460654,3252,424415,20,457231,465518,3240,20,212,20,215
465520,3234,210,460654,33,424415,215,43135,465518,3255,215,23,25,213
465520,3170,210,460654,30,424415,20,43135,465518,3255,215,20,215,25
465520,3234,210,460654,33,424415,23,43135,465518,3240,20,23,27,25
465520,3170,210,460654,30,424415,20,43135,465518,3255,20,20,215,213
465520,3234,210,460654,33,424415,20,43135,430576,3240,210,23,20,215
465520,3170,27,414135,33,424415,20,43135,430576,3255,20,25,20,215
465520,3234,210,460654,33,424415,20,43135,430576,3240,210,23,20,215
465520,3234,210,460654,33,424415,20,43135,465518,30,20,23,20,215
465520,3234,210,460654,33,424415,20,48191,430576,30,215,23,25,212
465520,3170,215,414135,30,424415,20,43135,430576,30,20,20,20,20
465520,3170,210,460654,30,424415,215,43135,465455,3255,215,20,215,212
465520,3170,215,414135,30,424415,20,43135,430576,30,20,20,20,20
465520,3170,210,460654,30,424415,20,43135,465518,3255,20,20,215,213
465520,3234,210,460654,33,424415,20,43135,430576,3240,20,23,20,215
465520,3234,210,460654,33,424415,23,43135,465518,3206,20,23,27,25
465520,3234,210,460654,33,424415,20,48191,430576,30,20,23,25,215
465520,3170,210,460654,3252,424415,20,43135,465518,30,20,212,20,215
